Major.Group,Major.Group.Code,Sub.Major.Group,Sub.Major.Group.Code,Minor.Group,Minor.Group.Code,Unit.Group,Unit.Group.Code,Occupation,Occupation.Code
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Judicial and Other Legal Professionals,2712,Magistrate,271212
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Judicial and Other Legal Professionals,2712,Tribunal Member,271213
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Judicial and Other Legal Professionals,2712,Intellectual Property Lawyer,271214
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Judicial and Other Legal Professionals,2712,Judicial and Other Legal Professionals nec,271299
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Legal Professionals,271,Solicitors,2713,Solicitor,271311
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Counsellors,2721,Careers Counsellor,272111
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Counsellors,2721,Drug and Alcohol Counsellor,272112
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Counsellors,2721,Family and Marriage Counsellor,272113
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Counsellors,2721,Rehabilitation Counsellor,272114
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Counsellors,2721,Student Counsellor,272115
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Counsellors,2721,Counsellors nec,272199
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Ministers of Religion,2722,Minister of Religion,272211
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Psychologists,2723,Clinical Psychologist,272311
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Psychologists,2723,Educational Psychologist,272312
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Psychologists,2723,Organisational Psychologist,272313
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Psychologists,2723,Psychotherapist,272314
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Psychologists,2723,Psychologists nec,272399
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Social Professionals,2724,Historian,272411
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Social Professionals,2724,Interpreter,272412
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Social Professionals,2724,Translator,272413
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Social Professionals,2724,Archaeologist,272414
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Social Professionals,2724,Social Professionals nec,272499
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,Social Workers,2725,Social Worker,272511
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,"Welfare, Recreation and Community Arts Workers",2726,Community Arts Worker,272611
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,"Welfare, Recreation and Community Arts Workers",2726,Recreation Officer (Aus) \ Recreation Coordinator (NZ),272612
PROFESSIONALS,2,"Legal, Social and Welfare Professionals",27,Social and Welfare Professionals,272,"Welfare, Recreation and Community Arts Workers",2726,Welfare Worker,272613
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Agricultural Technicians,3111,Agricultural Technician,311111
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Anaesthetic Technician,311211
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Cardiac Technician,311212
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Medical Laboratory Technician,311213
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Operating Theatre Technician,311214
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Pharmacy Technician,311215
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Pathology Collector (Aus) \ Phlebotomist (NZ),311216
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Medical Technicians,3112,Medical Technicians nec,311299
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Primary Products Inspectors,3113,Fisheries Officer,311311
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Primary Products Inspectors,3113,Meat Inspector,311312
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Primary Products Inspectors,3113,Quarantine Officer,311313
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Primary Products Inspectors,3113,Primary Products Inspectors nec,311399
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Science Technicians,3114,Chemistry Technician,311411
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Science Technicians,3114,Earth Science Technician,311412
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Science Technicians,3114,Life Science Technician,311413
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Science Technicians,3114,School Laboratory Technician,311414
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Science Technicians,3114,Hydrographer,311415
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,"Agricultural, Medical and Science Technicians",311,Science Technicians,3114,Science Technicians nec,311499
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,Architectural Draftsperson,312111
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,Building Associate,312112
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,Building Inspector,312113
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,Construction Estimator,312114
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,Plumbing Inspector,312115
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,Surveying or Spatial Science Technician,312116
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,"Architectural, Building and Surveying Technicians",3121,"Architectural, Building and Surveying Technicians nec",312199
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Civil Engineering Draftspersons and Technicians,3122,Civil Engineering Draftsperson,312211
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Civil Engineering Draftspersons and Technicians,3122,Civil Engineering Technician,312212
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Electrical Engineering Draftspersons and Technicians,3123,Electrical Engineering Draftsperson,312311
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Electrical Engineering Draftspersons and Technicians,3123,Electrical Engineering Technician,312312
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Electronic Engineering Draftspersons and Technicians,3124,Electronic Engineering Draftsperson,312411
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Electronic Engineering Draftspersons and Technicians,3124,Electronic Engineering Technician,312412
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Mechanical Engineering Draftspersons and Technicians,3125,Mechanical Engineering Draftsperson,312511
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Mechanical Engineering Draftspersons and Technicians,3125,Mechanical Engineering Technician,312512
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Safety Inspectors,3126,Safety Inspector,312611
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Other Building and Engineering Technicians,3129,Maintenance Planner,312911
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Other Building and Engineering Technicians,3129,Metallurgical or Materials Technician,312912
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Other Building and Engineering Technicians,3129,Mine Deputy,312913
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,Building and Engineering Technicians,312,Other Building and Engineering Technicians,3129,Building and Engineering Technicians nec,312999
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,ICT Support Technicians,3131,Hardware Technician,313111
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,ICT Support Technicians,3131,ICT Customer Support Officer,313112
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,ICT Support Technicians,3131,Web Administrator,313113
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,ICT Support Technicians,3131,ICT Support Technicians nec,313199
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,Telecommunications Technical Specialists,3132,Radiocommunications Technician,313211
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,Telecommunications Technical Specialists,3132,Telecommunications Field Engineer,313212
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,Telecommunications Technical Specialists,3132,Telecommunications Network Planner,313213
TECHNICIANS AND TRADES WORKERS,3,"Engineering, ICT and Science Technicians",31,ICT and Telecommunications Technicians,313,Telecommunications Technical Specialists,3132,Telecommunications Technical Officer or Technologist,313214
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Automotive Electricians and Mechanics,321,Automotive Electricians,3211,Automotive Electrician,321111
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Automotive Electricians and Mechanics,321,Motor Mechanics,3212,Motor Mechanic (General),321211
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Automotive Electricians and Mechanics,321,Motor Mechanics,3212,Diesel Motor Mechanic,321212
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Automotive Electricians and Mechanics,321,Motor Mechanics,3212,Motorcycle Mechanic,321213
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Automotive Electricians and Mechanics,321,Motor Mechanics,3212,Small Engine Mechanic,321214
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,"Metal Casting, Forging and Finishing Trades Workers",3221,Blacksmith,322111
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,"Metal Casting, Forging and Finishing Trades Workers",3221,Electroplater,322112
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,"Metal Casting, Forging and Finishing Trades Workers",3221,Farrier,322113
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,"Metal Casting, Forging and Finishing Trades Workers",3221,Metal Casting Trades Worker,322114
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,"Metal Casting, Forging and Finishing Trades Workers",3221,Metal Polisher,322115
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,Sheetmetal Trades Workers,3222,Sheetmetal Trades Worker,322211
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,Structural Steel and Welding Trades Workers,3223,Metal Fabricator,322311
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,Structural Steel and Welding Trades Workers,3223,Pressure Welder,322312
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Fabrication Engineering Trades Workers,322,Structural Steel and Welding Trades Workers,3223,Welder (First Class) (Aus) \ Welder (NZ),322313
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Aircraft Maintenance Engineers,3231,Aircraft Maintenance Engineer (Avionics),323111
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Aircraft Maintenance Engineers,3231,Aircraft Maintenance Engineer (Mechanical),323112
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Aircraft Maintenance Engineers,3231,Aircraft Maintenance Engineer (Structures),323113
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Metal Fitters and Machinists,3232,Fitter (General),323211
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Metal Fitters and Machinists,3232,Fitter and Turner,323212
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Metal Fitters and Machinists,3232,Fitter-Welder,323213
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Metal Fitters and Machinists,3232,Metal Machinist (First Class),323214
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Metal Fitters and Machinists,3232,"Textile, Clothing and Footwear Mechanic",323215
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Metal Fitters and Machinists,3232,Metal Fitters and Machinists nec,323299
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Precision Metal Trades Workers,3233,Engraver,323311
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Precision Metal Trades Workers,3233,Gunsmith,323312
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Precision Metal Trades Workers,3233,Locksmith,323313
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Precision Metal Trades Workers,3233,Precision Instrument Maker and Repairer,323314
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Precision Metal Trades Workers,3233,Saw Maker and Repairer,323315
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Precision Metal Trades Workers,3233,Watch and Clock Maker and Repairer,323316
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Toolmakers and Engineering Patternmakers,3234,Engineering Patternmaker,323411
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,Mechanical Engineering Trades Workers,323,Toolmakers and Engineering Patternmakers,3234,Toolmaker,323412
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",324,Panelbeaters,3241,Panelbeater,324111
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",324,Vehicle Body Builders and Trimmers,3242,Vehicle Body Builder,324211
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",324,Vehicle Body Builders and Trimmers,3242,Vehicle Trimmer,324212
TECHNICIANS AND TRADES WORKERS,3,Automotive and Engineering Trades Workers,32,"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",324,Vehicle Painters,3243,Vehicle Painter,324311
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Bricklayers, and Carpenters and Joiners",331,Bricklayers and Stonemasons,3311,Bricklayer,331111
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Bricklayers, and Carpenters and Joiners",331,Bricklayers and Stonemasons,3311,Stonemason,331112
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Bricklayers, and Carpenters and Joiners",331,Carpenters and Joiners,3312,Carpenter and Joiner,331211
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Bricklayers, and Carpenters and Joiners",331,Carpenters and Joiners,3312,Carpenter,331212
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Bricklayers, and Carpenters and Joiners",331,Carpenters and Joiners,3312,Joiner,331213
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Floor Finishers and Painting Trades Workers,332,Floor Finishers,3321,Floor Finisher,332111
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Floor Finishers and Painting Trades Workers,332,Painting Trades Workers,3322,Painting Trades Worker,332211
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Glaziers, Plasterers and Tilers",333,Glaziers,3331,Glazier,333111
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Glaziers, Plasterers and Tilers",333,Plasterers,3332,Fibrous Plasterer,333211
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Glaziers, Plasterers and Tilers",333,Plasterers,3332,Solid Plasterer,333212
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Glaziers, Plasterers and Tilers",333,Roof Tilers,3333,Roof Tiler,333311
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,"Glaziers, Plasterers and Tilers",333,Wall and Floor Tilers,3334,Wall and Floor Tiler,333411
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Plumbers,334,Plumbers,3341,Plumber (General),334111
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Plumbers,334,Plumbers,3341,Airconditioning and Mechanical Services Plumber,334112
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Plumbers,334,Plumbers,3341,Drainer (Aus) \ Drainlayer (NZ),334113
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Plumbers,334,Plumbers,3341,Gasfitter,334114
TECHNICIANS AND TRADES WORKERS,3,Construction Trades Workers,33,Plumbers,334,Plumbers,3341,Roof Plumber,334115
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electricians,341,Electricians,3411,Electrician (General),341111
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electricians,341,Electricians,3411,Electrician (Special Class),341112
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electricians,341,Electricians,3411,Lift Mechanic,341113
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Airconditioning and Refrigeration Mechanics,3421,Airconditioning and Refrigeration Mechanic,342111
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electrical Distribution Trades Workers,3422,Electrical Linesworker (Aus) \ Electrical Line Mechanic (NZ),342211
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electrical Distribution Trades Workers,3422,Technical Cable Jointer,342212
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electronics Trades Workers,3423,Business Machine Mechanic,342311
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electronics Trades Workers,3423,Communications Operator,342312
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electronics Trades Workers,3423,Electronic Equipment Trades Worker,342313
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electronics Trades Workers,3423,Electronic Instrument Trades Worker (General),342314
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Electronics Trades Workers,3423,Electronic Instrument Trades Worker (Special Class),342315
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Telecommunications Trades Workers,3424,Cabler (Data and Telecommunications),342411
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Telecommunications Trades Workers,3424,Telecommunications Cable Jointer,342412
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Telecommunications Trades Workers,3424,Telecommunications Linesworker (Aus) \ Telecommunications Line Mechanic (NZ),342413
TECHNICIANS AND TRADES WORKERS,3,Electrotechnology and Telecommunications Trades Workers,34,Electronics and Telecommunications Trades Workers,342,Telecommunications Trades Workers,3424,Telecommunications Technician,342414
TECHNICIANS AND TRADES WORKERS,3,Food Trades Workers,35,Food Trades Workers,351,Bakers and Pastrycooks,3511,Baker,351111
TECHNICIANS AND TRADES WORKERS,3,Food Trades Workers,35,Food Trades Workers,351,Bakers and Pastrycooks,3511,Pastrycook,351112
TECHNICIANS AND TRADES WORKERS,3,Food Trades Workers,35,Food Trades Workers,351,Butchers and Smallgoods Makers,3512,Butcher or Smallgoods Maker,351211
TECHNICIANS AND TRADES WORKERS,3,Food Trades Workers,35,Food Trades Workers,351,Chefs,3513,Chef,351311
TECHNICIANS AND TRADES WORKERS,3,Food Trades Workers,35,Food Trades Workers,351,Cooks,3514,Cook,351411
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Animal Attendants and Trainers,3611,Dog Handler or Trainer,361111
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Animal Attendants and Trainers,3611,Horse Trainer,361112
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Animal Attendants and Trainers,3611,Pet Groomer,361113
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Animal Attendants and Trainers,3611,Zookeeper,361114
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Animal Attendants and Trainers,3611,Kennel Hand,361115
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Animal Attendants and Trainers,3611,Animal Attendants and Trainers nec,361199
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Shearers,3612,Shearer,361211
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,"Animal Attendants and Trainers, and Shearers",361,Veterinary Nurses,3613,Veterinary Nurse,361311
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,Horticultural Trades Workers,362,Florists,3621,Florist,362111
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,Horticultural Trades Workers,362,Gardeners,3622,Gardener (General),362211
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,Horticultural Trades Workers,362,Gardeners,3622,Arborist,362212
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,Horticultural Trades Workers,362,Gardeners,3622,Landscape Gardener,362213
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,Horticultural Trades Workers,362,Greenkeepers,3623,Greenkeeper,362311
TECHNICIANS AND TRADES WORKERS,3,Skilled Animal and Horticultural Workers,36,Horticultural Trades Workers,362,Nurserypersons,3624,Nurseryperson,362411
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,Hairdressers,391,Hairdressers,3911,Hairdresser,391111
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,Printing Trades Workers,392,Print Finishers and Screen Printers,3921,Print Finisher,392111
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,Printing Trades Workers,392,Print Finishers and Screen Printers,3921,Screen Printer,392112
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,Printing Trades Workers,392,Graphic Pre-press Trades Workers,3922,Graphic Pre-press Trades Worker,392211
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,Printing Trades Workers,392,Printers,3923,Printing Machinist,392311
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,Printing Trades Workers,392,Printers,3923,Small Offset Printer,392312
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,"Textile, Clothing and Footwear Trades Workers",393,Canvas and Leather Goods Makers,3931,Canvas Goods Fabricator,393111
TECHNICIANS AND TRADES WORKERS,3,Other Technicians and Trades Workers,39,"Textile, Clothing and Footwear Trades Workers",393,Canvas and Leather Goods Makers,3931,Leather Goods Maker,393112
